7.913491058349609375e+01
5.331066284179687500e+02
5.213633422851562500e+02
5.047265625000000000e+02
4.879406433105468750e+02
4.754047851562500000e+02
4.590270385742187500e+02
4.457719421386718750e+02
4.388109741210937500e+02
4.360885009765625000e+02
4.263506164550781250e+02
4.054916381835937500e+02
3.922987670898437500e+02
3.889524230957031250e+02
3.880389709472656250e+02
3.815605163574218750e+02
3.905780639648437500e+02
3.941885986328125000e+02
3.997609252929687500e+02
3.946320800781250000e+02
3.912633972167968750e+02
3.882005004882812500e+02
3.923450622558593750e+02
3.861964111328125000e+02
3.876438598632812500e+02
3.850297241210937500e+02
3.857749938964843750e+02
3.819790954589843750e+02
3.790335998535156250e+02
3.748176269531250000e+02
3.716674804687500000e+02
3.690301818847656250e+02
3.653184814453125000e+02
3.598208007812500000e+02
3.633721008300781250e+02
3.643627624511718750e+02
3.669357299804687500e+02
3.672805786132812500e+02
3.599210510253906250e+02
3.566728515625000000e+02
3.540713195800781250e+02
3.555321044921875000e+02
3.550189208984375000e+02
3.448184814453125000e+02
3.443630981445312500e+02
3.488734130859375000e+02
3.512508850097656250e+02
3.431580505371093750e+02
3.360768127441406250e+02
3.289961853027343750e+02
3.266440429687500000e+02
3.271959838867187500e+02
3.261064453125000000e+02
3.235567321777343750e+02
3.226845092773437500e+02
3.210118103027343750e+02
3.196124267578125000e+02
3.231500549316406250e+02
3.211600646972656250e+02
3.207301330566406250e+02
3.194775695800781250e+02
3.178680725097656250e+02
3.160674133300781250e+02
3.083254089355468750e+02
3.058379516601562500e+02
3.107230529785156250e+02
3.182510986328125000e+02
3.162137756347656250e+02
3.116170654296875000e+02
3.070334472656250000e+02
3.034242248535156250e+02
2.993101806640625000e+02
2.944176330566406250e+02
2.906825866699218750e+02
2.916970214843750000e+02
2.904464721679687500e+02
2.895232238769531250e+02
2.869989013671875000e+02
2.826861267089843750e+02
2.793774108886718750e+02
2.768806457519531250e+02
2.776466674804687500e+02
2.798561706542968750e+02
2.850888671875000000e+02
2.892803649902343750e+02
2.875801696777343750e+02
2.836924133300781250e+02
2.748484802246093750e+02
2.698412475585937500e+02
2.658945007324218750e+02
2.698622131347656250e+02
2.627637939453125000e+02
2.524759979248046875e+02
2.451465759277343750e+02
2.465242462158203125e+02
2.555314025878906250e+02
2.580889587402343750e+02
2.580221862792968750e+02
2.527890777587890625e+02
2.508224792480468750e+02
2.428825378417968750e+02
2.414370880126953125e+02
2.432025604248046875e+02
2.445086517333984375e+02
2.459972686767578125e+02
2.471755371093750000e+02
2.481437530517578125e+02
2.488900451660156250e+02
2.495093383789062500e+02
2.500750122070312500e+02
